0	0.00706131
0.010101	0.111498
0.020202	0.0992037
0.030303	0.190319
0.040404	0.211043
0.0505051	0.310946
0.0606061	0.401063
0.0707071	0.511521
0.0808081	0.5414
0.0909091	0.527593
0.10101	0.579829
0.111111	0.580175
0.121212	0.722555
0.131313	0.710479
0.141414	0.800277
0.151515	0.717426
0.161616	0.892919
0.171717	0.915305
0.181818	0.950117
0.191919	1.00865
0.20202	0.981746
0.212121	0.987508
0.222222	1.04576
0.232323	1.04424
0.242424	1.01333
0.252525	0.910255
0.262626	0.950452
0.272727	0.989172
0.282828	0.964131
0.292929	1.01983
0.30303	1.0149
0.313131	0.987779
0.323232	0.884943
0.333333	0.893208
0.343434	0.791245
0.353535	0.798848
0.363636	0.796871
0.373737	0.667757
0.383838	0.664185
0.393939	0.626665
0.40404	0.63341
0.414141	0.577016
0.424242	0.441903
0.434343	0.380509
0.444444	0.356394
0.454545	0.32105
0.464646	0.25068
0.474747	0.0806406
0.484848	0.110583
0.494949	-0.0979343
0.505051	-0.00816842
0.515152	-0.0397135
0.525253	-0.212988
0.535354	-0.295863
0.545455	-0.234097
0.555556	-0.342995
0.565657	-0.423449
0.575758	-0.421071
0.585859	-0.591416
0.59596	-0.529476
0.606061	-0.682014
0.616162	-0.615582
0.626263	-0.80835
0.636364	-0.770975
0.646465	-0.774778
0.656566	-0.777777
0.666667	-0.888751
0.676768	-0.886769
0.686869	-0.971041
0.69697	-0.873281
0.707071	-0.989597
0.717172	-0.94976
0.727273	-0.997322
0.737374	-1.05749
0.747475	-1.03199
0.757576	-1.04881
0.767677	-1.08336
0.777778	-0.956673
0.787879	-0.924884
0.79798	-0.945473
0.808081	-0.964089
0.818182	-0.855635
0.828283	-0.885187
0.838384	-0.818049
0.848485	-0.862319
0.858586	-0.687957
0.868687	-0.674245
0.878788	-0.783015
0.888889	-0.73667
0.89899	-0.638284
0.909091	-0.644047
0.919192	-0.422247
0.929293	-0.426612
0.939394	-0.36207
0.949495	-0.284492
0.959596	-0.318207
0.969697	-0.135844
0.979798	-0.222282
0.989899	-0.0647118
1	0.0492387
